location,name,freq,weighting,n_factors,date,ret
per,profit_growth,monthly,vw_cap,11,2016-03-31,-0.00826731882652432
per,profit_growth,monthly,vw_cap,11,2016-04-30,0.00232878252807932
per,profit_growth,monthly,vw_cap,11,2016-05-31,0.00938618663330489
per,profit_growth,monthly,vw_cap,11,2016-06-30,0.00762757600898181
per,profit_growth,monthly,vw_cap,11,2016-07-31,-0.00109955086236703
per,profit_growth,monthly,vw_cap,11,2016-08-31,0.0210196181378658
per,profit_growth,monthly,vw_cap,11,2016-09-30,-0.00521332671340019
per,profit_growth,monthly,vw_cap,11,2016-10-31,-0.000804822226694092
per,profit_growth,monthly,vw_cap,11,2016-11-30,0.00596223635818409
per,profit_growth,monthly,vw_cap,11,2016-12-31,-0.0224604976832575
per,profit_growth,monthly,vw_cap,11,2017-01-31,0.0260032098526929
per,profit_growth,monthly,vw_cap,11,2017-02-28,0.00654196708915549
per,profit_growth,monthly,vw_cap,11,2017-03-31,-0.00949997199644384
per,profit_growth,monthly,vw_cap,11,2017-04-30,-0.0156838142925809
per,profit_growth,monthly,vw_cap,11,2017-05-31,-0.00281584843242899
per,profit_growth,monthly,vw_cap,11,2017-06-30,-0.00385458330394709
per,profit_growth,monthly,vw_cap,11,2017-07-31,0.00373919728015879
per,profit_growth,monthly,vw_cap,11,2017-08-31,0.014546945663203
per,profit_growth,monthly,vw_cap,11,2017-09-30,-0.00670614032916819
per,profit_growth,monthly,vw_cap,11,2017-10-31,0.0412560598893216
per,profit_growth,monthly,vw_cap,11,2017-11-30,0.00274983189878277
per,profit_growth,monthly,vw_cap,11,2017-12-31,0.00567864549956594
per,profit_growth,monthly,vw_cap,11,2018-01-31,-0.00614504370737816
per,profit_growth,monthly,vw_cap,11,2018-02-28,0.0193073431662618
per,profit_growth,monthly,vw_cap,11,2018-03-31,0.000687474889499758
per,profit_growth,monthly,vw_cap,11,2018-04-30,0.000792921626190183
per,profit_growth,monthly,vw_cap,11,2018-05-31,0.00413913298825185
per,profit_growth,monthly,vw_cap,11,2018-06-30,-0.00283566754500252
per,profit_growth,monthly,vw_cap,11,2018-07-31,0.021144047541562
per,profit_growth,monthly,vw_cap,11,2018-08-31,0.00918856618979737
per,profit_growth,monthly,vw_cap,11,2018-09-30,-0.00095953157483363
per,profit_growth,monthly,vw_cap,11,2018-10-31,-0.00139160362514909
per,profit_growth,monthly,vw_cap,11,2018-11-30,-0.00341924924848536
per,profit_growth,monthly,vw_cap,11,2018-12-31,-0.0000541267119627101
per,profit_growth,monthly,vw_cap,11,2019-01-31,0.00190947069772447
per,profit_growth,monthly,vw_cap,11,2019-02-28,-0.00101855199669809
per,profit_growth,monthly,vw_cap,11,2019-03-31,0.000942020949680101
per,profit_growth,monthly,vw_cap,11,2019-04-30,0.0137946717495581
per,profit_growth,monthly,vw_cap,11,2019-05-31,0.0411382433999935
per,profit_growth,monthly,vw_cap,12,2019-06-30,-0.0036814932971502
per,profit_growth,monthly,vw_cap,12,2019-07-31,0.0166842093617944
per,profit_growth,monthly,vw_cap,11,2019-08-31,0.0148516298183656
per,profit_growth,monthly,vw_cap,12,2019-09-30,0.0401938311223952
per,profit_growth,monthly,vw_cap,12,2019-10-31,0.00261846552113953
per,profit_growth,monthly,vw_cap,12,2019-11-30,0.019965662406296
per,profit_growth,monthly,vw_cap,12,2019-12-31,0.0104678647865813
per,profit_growth,monthly,vw_cap,12,2020-01-31,0.0422581055731983
per,profit_growth,monthly,vw_cap,12,2020-02-29,0.0188043376561967
per,profit_growth,monthly,vw_cap,12,2020-03-31,0.0237310262832151
per,profit_growth,monthly,vw_cap,12,2020-04-30,-0.0119719738090139
per,profit_growth,monthly,vw_cap,12,2020-05-31,-0.0126551984214715
per,profit_growth,monthly,vw_cap,12,2020-06-30,0.0040746309520591
per,profit_growth,monthly,vw_cap,12,2020-07-31,0.00309008154778537
per,profit_growth,monthly,vw_cap,12,2020-08-31,-0.0086605111262394
per,profit_growth,monthly,vw_cap,12,2020-09-30,-0.000992590765779507
per,profit_growth,monthly,vw_cap,12,2020-10-31,-0.00632077360875182
per,profit_growth,monthly,vw_cap,12,2020-11-30,-0.0515892577189278
per,profit_growth,monthly,vw_cap,11,2020-12-31,-0.00327643138939739
per,profit_growth,monthly,vw_cap,11,2021-01-31,0.0166516365413413
per,profit_growth,monthly,vw_cap,11,2021-02-28,-0.00745654383184667
per,profit_growth,monthly,vw_cap,11,2021-03-31,0.0198418749580099
per,profit_growth,monthly,vw_cap,11,2021-04-30,0.0261922466300012
per,profit_growth,monthly,vw_cap,11,2021-05-31,0.0120244678379052
per,profit_growth,monthly,vw_cap,11,2021-06-30,-0.0495880920068748
per,profit_growth,monthly,vw_cap,11,2021-07-31,-0.0414487944349695
per,profit_growth,monthly,vw_cap,11,2021-08-31,0.0673943707544706
per,profit_growth,monthly,vw_cap,11,2021-09-30,-0.0251420255258981
per,profit_growth,monthly,vw_cap,11,2021-10-31,0.029211841087879
per,profit_growth,monthly,vw_cap,11,2021-11-30,0.09296328969186
per,profit_growth,monthly,vw_cap,11,2021-12-31,0.0377330027172398
per,profit_growth,monthly,vw_cap,11,2022-01-31,0.0594691428731527
per,profit_growth,monthly,vw_cap,12,2022-02-28,0.0382775002394033
per,profit_growth,monthly,vw_cap,12,2022-03-31,0.0108200753801086
per,profit_growth,monthly,vw_cap,12,2022-04-30,-0.0285117768361169
per,profit_growth,monthly,vw_cap,12,2022-05-31,-0.0506142842372242
per,profit_growth,monthly,vw_cap,12,2022-06-30,-0.0032500837827907
per,profit_growth,monthly,vw_cap,12,2022-07-31,-0.0051559421540311
per,profit_growth,monthly,vw_cap,12,2022-08-31,-0.00599285007733116
per,profit_growth,monthly,vw_cap,12,2022-09-30,0.00057408644900558
per,profit_growth,monthly,vw_cap,12,2022-10-31,0.00656019665873268
per,profit_growth,monthly,vw_cap,12,2022-11-30,0.0386804633935172
per,profit_growth,monthly,vw_cap,12,2022-12-31,-0.0865748216682916
per,profit_growth,monthly,vw_cap,12,2023-01-31,-0.0126799705561795
per,profit_growth,monthly,vw_cap,12,2023-02-28,0.0353188774736883
per,profit_growth,monthly,vw_cap,12,2023-03-31,-0.00967864671815368
per,profit_growth,monthly,vw_cap,12,2023-04-30,0.0198772850674188
per,profit_growth,monthly,vw_cap,12,2023-05-31,0.0107192293243042
per,profit_growth,monthly,vw_cap,12,2023-06-30,0.011067845380098
per,profit_growth,monthly,vw_cap,12,2023-07-31,-0.00601158252733454
per,profit_growth,monthly,vw_cap,12,2023-08-31,-0.00820371565463765
per,profit_growth,monthly,vw_cap,12,2023-09-30,-0.00316104716395217
per,profit_growth,monthly,vw_cap,12,2023-10-31,-0.00206039411473101
per,profit_growth,monthly,vw_cap,12,2023-11-30,0.00750753980782227
per,profit_growth,monthly,vw_cap,12,2023-12-31,0.0183660833700658
per,profit_growth,monthly,vw_cap,12,2024-01-31,-0.0473846493346613
per,profit_growth,monthly,vw_cap,12,2024-02-29,-0.00180980507603087
per,profit_growth,monthly,vw_cap,12,2024-03-31,0.00803869143358076
per,profit_growth,monthly,vw_cap,12,2024-04-30,0.00170598889563632
per,profit_growth,monthly,vw_cap,12,2024-05-31,-0.00348466872792241
per,profit_growth,monthly,vw_cap,12,2024-06-30,-0.0054348903258813
per,profit_growth,monthly,vw_cap,12,2024-07-31,-0.00441320458073519
per,profit_growth,monthly,vw_cap,12,2024-08-31,0.00228679004422089
per,profit_growth,monthly,vw_cap,11,2024-09-30,0.00712596868728617
per,profit_growth,monthly,vw_cap,11,2024-10-31,-0.0117370176385873
per,profit_growth,monthly,vw_cap,12,2024-11-30,-0.0143988441153034
per,profit_growth,monthly,vw_cap,11,2024-12-31,0.0264082924796229
per,profitability,monthly,vw_cap,6,2005-05-31,0.0335432712316076
per,profitability,monthly,vw_cap,6,2006-07-31,0.147871418894102
per,profitability,monthly,vw_cap,7,2006-08-31,-0.0233372663257248
per,profitability,monthly,vw_cap,7,2006-09-30,-0.0301318760877708
per,profitability,monthly,vw_cap,7,2006-10-31,0.000811153161588224
per,profitability,monthly,vw_cap,7,2006-11-30,0.0479697559445431
per,profitability,monthly,vw_cap,7,2006-12-31,0.0664653999276166
per,profitability,monthly,vw_cap,9,2007-01-31,-0.0627747687256504
per,profitability,monthly,vw_cap,9,2007-02-28,0.0832137106127805
per,profitability,monthly,vw_cap,11,2007-03-31,0.00625849710796463
per,profitability,monthly,vw_cap,11,2007-04-30,0.00479384717183907
per,profitability,monthly,vw_cap,11,2007-05-31,-0.0120251675620194
per,profitability,monthly,vw_cap,11,2007-06-30,0.0549896022178068
per,profitability,monthly,vw_cap,11,2007-07-31,0.0341875686582122
per,profitability,monthly,vw_cap,11,2007-08-31,-0.0411097525930821
per,profitability,monthly,vw_cap,11,2007-09-30,0.018492843070032
per,profitability,monthly,vw_cap,11,2007-10-31,0.0525138953228543
per,profitability,monthly,vw_cap,11,2007-11-30,-0.102139171823009
per,profitability,monthly,vw_cap,11,2007-12-31,-0.153094980863134
per,profitability,monthly,vw_cap,11,2008-01-31,0.0999824103861747
per,profitability,monthly,vw_cap,11,2008-02-29,0.0222004926861833
per,profitability,monthly,vw_cap,11,2008-03-31,-0.0830089637156593
per,profitability,monthly,vw_cap,11,2008-04-30,0.0553694697520558
per,profitability,monthly,vw_cap,11,2008-05-31,-0.0254028066286211
per,profitability,monthly,vw_cap,11,2008-06-30,0.0269854986324284
per,profitability,monthly,vw_cap,11,2008-07-31,0.00390855959741246
per,profitability,monthly,vw_cap,11,2008-08-31,0.0287583618036878
per,profitability,monthly,vw_cap,11,2008-09-30,-0.0884798658395778
per,profitability,monthly,vw_cap,11,2008-10-31,-0.0615088626583098
per,profitability,monthly,vw_cap,11,2008-11-30,-0.0440697003078707
per,profitability,monthly,vw_cap,11,2008-12-31,-0.0286412297163174
per,profitability,monthly,vw_cap,11,2009-01-31,0.00866708471489864
per,profitability,monthly,vw_cap,11,2009-02-28,0.0505781318538028
per,profitability,monthly,vw_cap,11,2009-03-31,0.0948791789735369
per,profitability,monthly,vw_cap,11,2009-04-30,0.0227303943256871
per,profitability,monthly,vw_cap,11,2009-05-31,-0.0597557143864859
per,profitability,monthly,vw_cap,11,2009-06-30,0.0608061621923217
per,profitability,monthly,vw_cap,11,2009-07-31,0.0640585089384532
per,profitability,monthly,vw_cap,11,2009-08-31,0.0162185112853803
per,profitability,monthly,vw_cap,11,2009-09-30,-0.00291568331542667
per,profitability,monthly,vw_cap,11,2009-10-31,-0.0149950859435517
per,profitability,monthly,vw_cap,11,2009-11-30,0.0192201745522036
per,profitability,monthly,vw_cap,11,2009-12-31,0.00583328600507832
per,profitability,monthly,vw_cap,11,2010-01-31,-0.028934911683701
per,profitability,monthly,vw_cap,11,2010-02-28,0.00101075764201183
per,profitability,monthly,vw_cap,11,2010-03-31,-0.0030441003176137
per,profitability,monthly,vw_cap,11,2010-04-30,-0.0370828307695177
per,profitability,monthly,vw_cap,11,2010-05-31,0.0228099328793001
per,profitability,monthly,vw_cap,11,2010-06-30,0.0109271804939421
per,profitability,monthly,vw_cap,11,2010-07-31,0.0107835993794369
per,profitability,monthly,vw_cap,11,2010-08-31,0.000162063224944337
per,profitability,monthly,vw_cap,11,2010-09-30,-0.00762361082243772
per,profitability,monthly,vw_cap,11,2010-10-31,0.0376026761150179
per,profitability,monthly,vw_cap,11,2010-11-30,0.0227685410299153
per,profitability,monthly,vw_cap,11,2010-12-31,0.0370618087010501
per,profitability,monthly,vw_cap,11,2011-01-31,-0.0180561532810391
per,profitability,monthly,vw_cap,11,2011-02-28,0.0000843178569632807
per,profitability,monthly,vw_cap,11,2011-03-31,0.00550358197752669
per,profitability,monthly,vw_cap,11,2011-04-30,0.0124475905317722
per,profitability,monthly,vw_cap,11,2011-05-31,-0.031507606197961
per,profitability,monthly,vw_cap,11,2011-06-30,0.00314339943459747
per,profitability,monthly,vw_cap,11,2011-07-31,0.041927891971333
per,profitability,monthly,vw_cap,11,2011-08-31,-0.0126500322622664
per,profitability,monthly,vw_cap,11,2011-09-30,-0.0322388915195203
per,profitability,monthly,vw_cap,11,2011-10-31,-0.00151532584063381
per,profitability,monthly,vw_cap,11,2011-11-30,0.00739610268297346
per,profitability,monthly,vw_cap,11,2011-12-31,-0.00351620685828427
per,profitability,monthly,vw_cap,11,2012-01-31,0.0049162718061009
per,profitability,monthly,vw_cap,11,2012-02-29,-0.000400369049153276
per,profitability,monthly,vw_cap,11,2012-03-31,-0.0107125729045111
per,profitability,monthly,vw_cap,11,2012-04-30,-0.0125637447966734
per,profitability,monthly,vw_cap,11,2012-05-31,-0.0125186337606394
per,profitability,monthly,vw_cap,11,2012-06-30,0.00479832193737888
per,profitability,monthly,vw_cap,11,2012-07-31,0.0246484353010759
per,profitability,monthly,vw_cap,11,2012-08-31,0.00405116962145133
per,profitability,monthly,vw_cap,11,2012-09-30,0.00224383008444944
per,profitability,monthly,vw_cap,11,2012-10-31,-0.00608576631097218
per,profitability,monthly,vw_cap,11,2012-11-30,0.0280980050164211
per,profitability,monthly,vw_cap,11,2012-12-31,-0.00765816909355877
per,profitability,monthly,vw_cap,11,2013-01-31,0.0233705151729866
per,profitability,monthly,vw_cap,11,2013-02-28,0.00217138166212121
per,profitability,monthly,vw_cap,11,2013-03-31,-0.00770511576293672
per,profitability,monthly,vw_cap,11,2013-04-30,-0.0185272053451288
per,profitability,monthly,vw_cap,11,2013-05-31,0.0256153661761717
per,profitability,monthly,vw_cap,11,2013-06-30,0.0354801212082907
per,profitability,monthly,vw_cap,11,2013-07-31,0.0207308964898595
per,profitability,monthly,vw_cap,11,2013-08-31,0.0543825321401151
per,profitability,monthly,vw_cap,11,2013-09-30,-0.00132932036137254
per,profitability,monthly,vw_cap,11,2013-10-31,0.00556003960473755
per,profitability,monthly,vw_cap,11,2013-11-30,0.0023701350761873
per,profitability,monthly,vw_cap,11,2013-12-31,0.013637967131392
per,profitability,monthly,vw_cap,11,2014-01-31,-0.0194256466071115
per,profitability,monthly,vw_cap,11,2014-02-28,0.0153563692827115
per,profitability,monthly,vw_cap,11,2014-03-31,-0.0161466724385319
per,profitability,monthly,vw_cap,11,2014-04-30,0.0240652690960094
per,profitability,monthly,vw_cap,11,2014-05-31,0.0100922066441447
per,profitability,monthly,vw_cap,11,2014-06-30,-0.00201870617642533
per,profitability,monthly,vw_cap,11,2014-07-31,0.00890734782282189
per,profitability,monthly,vw_cap,11,2014-08-31,-0.0453067572703048
per,profitability,monthly,vw_cap,11,2014-09-30,0.0186612547515399
per,profitability,monthly,vw_cap,11,2014-10-31,0.0165445428293439
per,profitability,monthly,vw_cap,11,2014-11-30,0.0111138801380693
per,profitability,monthly,vw_cap,11,2014-12-31,0.00962175152953071
per,profitability,monthly,vw_cap,11,2015-01-31,0.0188198207773796
per,profitability,monthly,vw_cap,11,2015-02-28,0.0116221157374324
per,profitability,monthly,vw_cap,11,2015-03-31,0.0094923447918613
per,profitability,monthly,vw_cap,11,2015-04-30,-0.0155142595846956
per,profitability,monthly,vw_cap,11,2015-05-31,0.0101263166269127
per,profitability,monthly,vw_cap,11,2015-06-30,0.00220804628237867
per,profitability,monthly,vw_cap,11,2015-07-31,0.0482356526230232
per,profitability,monthly,vw_cap,11,2015-08-31,0.0100116417856371
per,profitability,monthly,vw_cap,11,2015-09-30,0.0158345065981854
per,profitability,monthly,vw_cap,11,2015-10-31,-0.0404686599132955
per,profitability,monthly,vw_cap,11,2015-11-30,0.0235906546778635
per,profitability,monthly,vw_cap,11,2015-12-31,0.0134454866497056
per,profitability,monthly,vw_cap,11,2016-01-31,-0.00372554854060859
per,profitability,monthly,vw_cap,11,2016-02-29,-0.0267563157796564
per,profitability,monthly,vw_cap,11,2016-03-31,-0.0646905091193221
per,profitability,monthly,vw_cap,11,2016-04-30,0.0116097659375788
per,profitability,monthly,vw_cap,11,2016-05-31,0.0640005979359208
per,profitability,monthly,vw_cap,11,2016-06-30,-0.0366847346367815
per,profitability,monthly,vw_cap,11,2016-07-31,-0.00548694643203187
per,profitability,monthly,vw_cap,11,2016-08-31,-0.00468440971338968
per,profitability,monthly,vw_cap,11,2016-09-30,-0.00689177862175358
per,profitability,monthly,vw_cap,11,2016-10-31,0.00176072367086306
per,profitability,monthly,vw_cap,11,2016-11-30,0.0151910274360586
per,profitability,monthly,vw_cap,11,2016-12-31,0.0370037520422505
per,profitability,monthly,vw_cap,11,2017-01-31,-0.0151322169857147
per,profitability,monthly,vw_cap,11,2017-02-28,0.0151180366259034
per,profitability,monthly,vw_cap,11,2017-03-31,-0.00622280472169972
per,profitability,monthly,vw_cap,11,2017-04-30,0.0158655264643653
per,profitability,monthly,vw_cap,11,2017-05-31,0.00215459248467738
per,profitability,monthly,vw_cap,11,2017-06-30,-0.00297448168726425
per,profitability,monthly,vw_cap,11,2017-07-31,0.00804114448187188
per,profitability,monthly,vw_cap,11,2017-08-31,-0.011308769378074
per,profitability,monthly,vw_cap,11,2017-09-30,-0.00334357486018266
per,profitability,monthly,vw_cap,11,2017-10-31,-0.000578976046675539
per,profitability,monthly,vw_cap,11,2017-11-30,0.0313468080648109
per,profitability,monthly,vw_cap,11,2017-12-31,0.0021003843094521
per,profitability,monthly,vw_cap,11,2018-01-31,0.00166237778311096
per,profitability,monthly,vw_cap,11,2018-02-28,0.0212629245827371
per,profitability,monthly,vw_cap,11,2018-03-31,0.00978271606080802
per,profitability,monthly,vw_cap,11,2018-04-30,-0.00921061011541278
per,profitability,monthly,vw_cap,11,2018-05-31,0.0379978485238502
per,profitability,monthly,vw_cap,11,2018-06-30,-0.00011409107471772
per,profitability,monthly,vw_cap,11,2018-07-31,0.0236822406940309
per,profitability,monthly,vw_cap,11,2018-08-31,0.00717162505339919
per,profitability,monthly,vw_cap,11,2018-09-30,0.00812206218278195
per,profitability,monthly,vw_cap,11,2018-10-31,0.00575419751792183
per,profitability,monthly,vw_cap,11,2018-11-30,-0.00614513112292557
per,profitability,monthly,vw_cap,11,2018-12-31,-0.0105042464676942
per,profitability,monthly,vw_cap,11,2019-01-31,-0.0304646832189341
per,profitability,monthly,vw_cap,11,2019-02-28,0.0277550463170802
per,profitability,monthly,vw_cap,11,2019-03-31,-0.00658255791577444
per,profitability,monthly,vw_cap,11,2019-04-30,0.0193387651254147
per,profitability,monthly,vw_cap,11,2019-05-31,0.0134562963945578
per,profitability,monthly,vw_cap,11,2019-06-30,0.00180664344705624
per,profitability,monthly,vw_cap,11,2019-07-31,0.0173871380759803
per,profitability,monthly,vw_cap,11,2019-08-31,-0.00760757261940106
per,profitability,monthly,vw_cap,11,2019-09-30,0.0090324143414552
per,profitability,monthly,vw_cap,11,2019-10-31,0.00770610832849822
per,profitability,monthly,vw_cap,11,2019-11-30,0.0102004983571702
per,profitability,monthly,vw_cap,11,2019-12-31,0.0244270379581927
per,profitability,monthly,vw_cap,11,2020-01-31,0.0371291212917394
per,profitability,monthly,vw_cap,11,2020-02-29,0.000207299377822857
per,profitability,monthly,vw_cap,11,2020-03-31,0.0388325598407678
per,profitability,monthly,vw_cap,11,2020-04-30,-0.0047356800455401
per,profitability,monthly,vw_cap,11,2020-05-31,-0.039771257764382
per,profitability,monthly,vw_cap,11,2020-06-30,-0.0361544135980003
per,profitability,monthly,vw_cap,11,2020-07-31,0.0262196485306556
per,profitability,monthly,vw_cap,11,2020-08-31,-0.0227096202315496
per,profitability,monthly,vw_cap,11,2020-09-30,-0.0342657816922758
per,profitability,monthly,vw_cap,11,2020-10-31,-0.0316122646590941
per,profitability,monthly,vw_cap,11,2020-11-30,0.0308161118683701
per,profitability,monthly,vw_cap,11,2020-12-31,0.0189008420620885
per,profitability,monthly,vw_cap,11,2021-01-31,0.00850422671916849
per,profitability,monthly,vw_cap,11,2021-02-28,-0.0126769506584476
per,profitability,monthly,vw_cap,11,2021-03-31,-0.0223197634219591
per,profitability,monthly,vw_cap,11,2021-04-30,-0.0131627286650744
per,profitability,monthly,vw_cap,11,2021-05-31,-0.0615332399392377
per,profitability,monthly,vw_cap,11,2021-06-30,0.0351277747297455
per,profitability,monthly,vw_cap,11,2021-07-31,-0.00744249191210427
per,profitability,monthly,vw_cap,11,2021-08-31,0.033428692622714
per,profitability,monthly,vw_cap,11,2021-09-30,0.0330072628164413
per,profitability,monthly,vw_cap,11,2021-10-31,0.0167917669373314
per,profitability,monthly,vw_cap,11,2021-11-30,0.241652372938618
per,profitability,monthly,vw_cap,11,2021-12-31,0.0639701828769289
per,profitability,monthly,vw_cap,11,2022-01-31,0.0651151227255864
per,profitability,monthly,vw_cap,11,2022-02-28,0.0253362221182304
per,profitability,monthly,vw_cap,11,2022-03-31,-0.0244979509995436
per,profitability,monthly,vw_cap,11,2022-04-30,-0.0114125790954615
per,profitability,monthly,vw_cap,11,2022-05-31,-0.04574982078849
per,profitability,monthly,vw_cap,11,2022-06-30,0.0316559477201614
per,profitability,monthly,vw_cap,11,2022-07-31,0.000870783520498759
per,profitability,monthly,vw_cap,11,2022-08-31,0.0566833691892967
per,profitability,monthly,vw_cap,11,2022-09-30,-0.0029712854668338
per,profitability,monthly,vw_cap,11,2022-10-31,0.0420519639402457
per,profitability,monthly,vw_cap,11,2022-11-30,-0.0312945715175902
per,profitability,monthly,vw_cap,11,2022-12-31,0.00216153644597628
per,profitability,monthly,vw_cap,11,2023-01-31,-0.00544477267750182
per,profitability,monthly,vw_cap,11,2023-02-28,-0.0338867465829685
per,profitability,monthly,vw_cap,11,2023-03-31,0.00960412784869498
per,profitability,monthly,vw_cap,11,2023-04-30,0.00981960852060214
per,profitability,monthly,vw_cap,11,2023-05-31,0.0174323556339434
per,profitability,monthly,vw_cap,11,2023-06-30,-0.0084149802665283
per,profitability,monthly,vw_cap,11,2023-07-31,-0.0198711135796013
per,profitability,monthly,vw_cap,11,2023-08-31,-0.0146651533176391
per,profitability,monthly,vw_cap,11,2023-09-30,0.00701977007201173
per,profitability,monthly,vw_cap,11,2023-10-31,0.0308772870338102
per,profitability,monthly,vw_cap,11,2023-11-30,-0.00385267663145599
per,profitability,monthly,vw_cap,11,2023-12-31,0.0320458811530348
per,profitability,monthly,vw_cap,11,2024-01-31,0.0236424074345467
per,profitability,monthly,vw_cap,11,2024-02-29,0.0188279979520203
per,profitability,monthly,vw_cap,11,2024-03-31,0.00742633741957002
per,profitability,monthly,vw_cap,11,2024-04-30,-0.00653067803926825
per,profitability,monthly,vw_cap,11,2024-05-31,0.0286893098442325
per,profitability,monthly,vw_cap,11,2024-06-30,-0.00531134246452384
per,profitability,monthly,vw_cap,11,2024-07-31,-0.00723342150493236
per,profitability,monthly,vw_cap,11,2024-08-31,-0.00623439802578588
per,profitability,monthly,vw_cap,11,2024-09-30,-0.000710131384892658
per,profitability,monthly,vw_cap,11,2024-10-31,0.0178852343169987
per,profitability,monthly,vw_cap,11,2024-11-30,0.0996039577094844
per,profitability,monthly,vw_cap,11,2024-12-31,0.00541074728342607
per,quality,monthly,vw_cap,9,2005-05-31,-0.00486077852838356
per,quality,monthly,vw_cap,9,2006-07-31,0.105208161031026
per,quality,monthly,vw_cap,10,2006-08-31,-0.0465298878365908
per,quality,monthly,vw_cap,10,2006-09-30,-0.0628761910034512
per,quality,monthly,vw_cap,10,2006-10-31,-0.00469555686898422
per,quality,monthly,vw_cap,9,2006-11-30,0.0237947429154865
per,quality,monthly,vw_cap,9,2006-12-31,0.0659184592431413
per,quality,monthly,vw_cap,16,2007-01-31,-0.0562026654614001
per,quality,monthly,vw_cap,16,2007-02-28,0.0900833934216957
per,quality,monthly,vw_cap,16,2007-03-31,0.0410749119130098
per,quality,monthly,vw_cap,16,2007-04-30,0.0440678772521489
per,quality,monthly,vw_cap,16,2007-05-31,-0.0433426128531615
per,quality,monthly,vw_cap,16,2007-06-30,0.0483350352857647
per,quality,monthly,vw_cap,16,2007-07-31,0.0347250549468747
per,quality,monthly,vw_cap,16,2007-08-31,-0.0475078501007629
per,quality,monthly,vw_cap,16,2007-09-30,0.0146592083425538
per,quality,monthly,vw_cap,16,2007-10-31,0.0460535925212444
per,quality,monthly,vw_cap,16,2007-11-30,-0.0770619502258654
per,quality,monthly,vw_cap,16,2007-12-31,-0.124717132474546
per,quality,monthly,vw_cap,16,2008-01-31,-0.00267811873162315
per,quality,monthly,vw_cap,17,2008-02-29,0.0454045661656959
per,quality,monthly,vw_cap,17,2008-03-31,-0.0266112321308328
per,quality,monthly,vw_cap,17,2008-04-30,0.00560342510810213
per,quality,monthly,vw_cap,17,2008-05-31,-0.0290427580617866
per,quality,monthly,vw_cap,17,2008-06-30,-0.00209959534923468
per,quality,monthly,vw_cap,17,2008-07-31,0.0233548972059162
per,quality,monthly,vw_cap,17,2008-08-31,0.00622054570960795
per,quality,monthly,vw_cap,17,2008-09-30,-0.0435856767096697
per,quality,monthly,vw_cap,17,2008-10-31,-0.0698262440893391
per,quality,monthly,vw_cap,17,2008-11-30,-0.108853583370639
per,quality,monthly,vw_cap,17,2008-12-31,-0.0679539755146333
per,quality,monthly,vw_cap,17,2009-01-31,0.044697081636583
per,quality,monthly,vw_cap,17,2009-02-28,0.068088897094694
per,quality,monthly,vw_cap,17,2009-03-31,0.0721890343975772
per,quality,monthly,vw_cap,17,2009-04-30,0.0146669008584127
per,quality,monthly,vw_cap,17,2009-05-31,-0.0760732743150835
per,quality,monthly,vw_cap,17,2009-06-30,0.0541796652884908
per,quality,monthly,vw_cap,17,2009-07-31,0.0183677654480852
per,quality,monthly,vw_cap,17,2009-08-31,-0.00752198714907352
per,quality,monthly,vw_cap,17,2009-09-30,0.0221153681123805
per,quality,monthly,vw_cap,17,2009-10-31,0.0102980739572451
per,quality,monthly,vw_cap,17,2009-11-30,0.0264220784512108
per,quality,monthly,vw_cap,17,2009-12-31,-0.014631491519746
per,quality,monthly,vw_cap,17,2010-01-31,-0.00293827974142538
per,quality,monthly,vw_cap,17,2010-02-28,0.00156010809178708
per,quality,monthly,vw_cap,17,2010-03-31,-0.0202506636616126
per,quality,monthly,vw_cap,17,2010-04-30,0.015533861268854
per,quality,monthly,vw_cap,17,2010-05-31,-0.00984303514929503
per,quality,monthly,vw_cap,17,2010-06-30,-0.00395665803472228
per,quality,monthly,vw_cap,17,2010-07-31,0.00679529002164782
per,quality,monthly,vw_cap,17,2010-08-31,-0.0260081536093491
per,quality,monthly,vw_cap,17,2010-09-30,0.0296148057684147
per,quality,monthly,vw_cap,17,2010-10-31,0.0533981454148133
per,quality,monthly,vw_cap,17,2010-11-30,0.0764058199773224
per,quality,monthly,vw_cap,17,2010-12-31,0.120335331930317
per,quality,monthly,vw_cap,17,2011-01-31,0.0179235030755007
per,quality,monthly,vw_cap,17,2011-02-28,0.0120178536859039
per,quality,monthly,vw_cap,17,2011-03-31,-0.047993546035919
per,quality,monthly,vw_cap,17,2011-04-30,-0.0215002473843604
per,quality,monthly,vw_cap,17,2011-05-31,-0.00929328032951135
per,quality,monthly,vw_cap,17,2011-06-30,0.0199910646285215
per,quality,monthly,vw_cap,17,2011-07-31,0.0653231162893144
per,quality,monthly,vw_cap,17,2011-08-31,-0.0263968397830539
per,quality,monthly,vw_cap,17,2011-09-30,-0.014318222218636
per,quality,monthly,vw_cap,17,2011-10-31,-0.0209659882660637
per,quality,monthly,vw_cap,17,2011-11-30,0.0121879475241114
per,quality,monthly,vw_cap,17,2011-12-31,-0.00199621081011602
per,quality,monthly,vw_cap,17,2012-01-31,0.0238342600312837
per,quality,monthly,vw_cap,17,2012-02-29,-0.032185889737526
per,quality,monthly,vw_cap,17,2012-03-31,-0.0293734631978795
per,quality,monthly,vw_cap,17,2012-04-30,-0.0148672295173321
per,quality,monthly,vw_cap,17,2012-05-31,-0.00445731463837499
per,quality,monthly,vw_cap,17,2012-06-30,0.00525322875330534
