location,name,freq,weighting,direction,n_stocks,n_stocks_min,date,ret
per,mkt,monthly,vw_cap,na,107,na,2022-02-28,0.0164029443
per,mkt,monthly,vw_cap,na,107,na,2022-03-31,0.0752857144
per,mkt,monthly,vw_cap,na,107,na,2022-04-30,-0.093382425
per,mkt,monthly,vw_cap,na,106,na,2022-05-31,-0.075072209
per,mkt,monthly,vw_cap,na,106,na,2022-06-30,-0.074629401
per,mkt,monthly,vw_cap,na,106,na,2022-07-31,-0.012927773
per,mkt,monthly,vw_cap,na,106,na,2022-08-31,0.0375770684
per,mkt,monthly,vw_cap,na,106,na,2022-09-30,-0.05041794
per,mkt,monthly,vw_cap,na,106,na,2022-10-31,0.0603258358
per,mkt,monthly,vw_cap,na,105,na,2022-11-30,0.0515734816
per,mkt,monthly,vw_cap,na,103,na,2022-12-31,0.0054034047
per,mkt,monthly,vw_cap,na,104,na,2023-01-31,0.0180356373
per,mkt,monthly,vw_cap,na,104,na,2023-02-28,-0.018759624
per,mkt,monthly,vw_cap,na,104,na,2023-03-31,0.0194595939
per,mkt,monthly,vw_cap,na,104,na,2023-04-30,0.0188449085
per,mkt,monthly,vw_cap,na,104,na,2023-05-31,0.0074734247
per,mkt,monthly,vw_cap,na,104,na,2023-06-30,0.0262007721
per,mkt,monthly,vw_cap,na,104,na,2023-07-31,0.0499656505
per,mkt,monthly,vw_cap,na,103,na,2023-08-31,-0.034664173
per,mkt,monthly,vw_cap,na,104,na,2023-09-30,-0.038607906
per,mkt,monthly,vw_cap,na,103,na,2023-10-31,-0.031036634
per,mkt,monthly,vw_cap,na,103,na,2023-11-30,0.0180975305
per,mkt,monthly,vw_cap,na,103,na,2023-12-31,0.1197263027
