location,name,freq,weighting,direction,n_stocks,n_stocks_min,date,ret
per,mispricing_perf,monthly,vw_cap,1,49,18,2015-07-31,0.00940166147040392
per,mispricing_perf,monthly,vw_cap,1,51,17,2015-08-31,-0.00571794325603511
per,mispricing_perf,monthly,vw_cap,1,49,15,2015-09-30,0.00905074298868484
per,mispricing_perf,monthly,vw_cap,1,41,17,2015-10-31,-0.0854584359515906
per,mispricing_perf,monthly,vw_cap,1,35,15,2015-11-30,0.0543329669921341
per,mispricing_perf,monthly,vw_cap,1,38,16,2015-12-31,0.0467658336207406
per,mispricing_perf,monthly,vw_cap,1,36,14,2016-01-31,-0.0517916828575227
per,mispricing_perf,monthly,vw_cap,1,42,12,2016-02-29,-0.125230488444568
per,mispricing_perf,monthly,vw_cap,1,47,14,2016-03-31,-0.0413286619596463
per,mispricing_perf,monthly,vw_cap,1,50,15,2016-04-30,-0.0254960881658768
per,mispricing_perf,monthly,vw_cap,1,51,20,2016-05-31,0.0305550919255789
per,mispricing_perf,monthly,vw_cap,1,54,21,2016-06-30,-0.0529230468653387
per,mispricing_perf,monthly,vw_cap,1,52,16,2016-07-31,0.00252830229320072
per,mispricing_perf,monthly,vw_cap,1,60,25,2016-08-31,0.0356843067859671
per,mispricing_perf,monthly,vw_cap,1,60,23,2016-09-30,-0.0228833135490497
per,mispricing_perf,monthly,vw_cap,1,61,24,2016-10-31,0.0297945115888983
per,mispricing_perf,monthly,vw_cap,1,60,24,2016-11-30,-0.0557951094139583
per,mispricing_perf,monthly,vw_cap,1,63,26,2016-12-31,-0.00776348634585009
per,mispricing_perf,monthly,vw_cap,1,64,26,2017-01-31,-0.0342187775125339
per,mispricing_perf,monthly,vw_cap,1,66,29,2017-02-28,-0.0325128015616045
per,mispricing_perf,monthly,vw_cap,1,65,29,2017-03-31,-0.00302724517689122
per,mispricing_perf,monthly,vw_cap,1,63,25,2017-04-30,0.00652684170532746
per,mispricing_perf,monthly,vw_cap,1,61,23,2017-05-31,-0.0199511828734869
per,mispricing_perf,monthly,vw_cap,1,56,21,2017-06-30,0.00511056381002978
per,mispricing_perf,monthly,vw_cap,1,57,23,2017-07-31,-0.00249385591311427
per,mispricing_perf,monthly,vw_cap,1,62,25,2017-08-31,0.00651399655006566
per,mispricing_perf,monthly,vw_cap,1,68,24,2017-09-30,-0.0012596844209316
per,mispricing_perf,monthly,vw_cap,1,65,24,2017-10-31,0.0229953171683589
per,mispricing_perf,monthly,vw_cap,1,66,25,2017-11-30,0.0373879540660666
per,mispricing_perf,monthly,vw_cap,1,61,26,2017-12-31,0.00120048891046918
per,mispricing_perf,monthly,vw_cap,1,68,30,2018-01-31,-0.00795004694356318
per,mispricing_perf,monthly,vw_cap,1,62,30,2018-02-28,0.0127974949571966
per,mispricing_perf,monthly,vw_cap,1,56,25,2018-03-31,0.00956201003949437
per,mispricing_perf,monthly,vw_cap,1,62,26,2018-04-30,-0.0214758839351684
per,mispricing_perf,monthly,vw_cap,1,66,24,2018-05-31,0.0280204176271489
per,mispricing_perf,monthly,vw_cap,1,65,22,2018-06-30,-0.0260229028959152
per,mispricing_perf,monthly,vw_cap,1,76,23,2018-07-31,0.0434253880515989
per,mispricing_perf,monthly,vw_cap,1,97,34,2018-08-31,-0.0160846626826323
per,mispricing_perf,monthly,vw_cap,1,97,35,2018-09-30,0.0171517048602258
per,mispricing_perf,monthly,vw_cap,1,97,33,2018-10-31,-0.00900079830285222
per,mispricing_perf,monthly,vw_cap,1,96,33,2018-11-30,-0.0594886648926737
per,mispricing_perf,monthly,vw_cap,1,96,33,2018-12-31,-0.0151235256180541
per,mispricing_perf,monthly,vw_cap,1,95,33,2019-01-31,0.0353330279514738
per,mispricing_perf,monthly,vw_cap,1,82,30,2019-02-28,-0.00793920929864613
per,mispricing_perf,monthly,vw_cap,1,87,25,2019-03-31,-0.0189935616189285
per,mispricing_perf,monthly,vw_cap,1,83,27,2019-04-30,0.041470487093862
per,mispricing_perf,monthly,vw_cap,1,83,35,2019-05-31,0.0714606577023619
per,mispricing_perf,monthly,vw_cap,1,83,34,2019-06-30,0.0013926301357365
per,mispricing_perf,monthly,vw_cap,1,76,29,2019-07-31,0.0269079108738292
per,mispricing_perf,monthly,vw_cap,1,87,24,2019-08-31,0.0285616898034648
per,mispricing_perf,monthly,vw_cap,1,78,24,2019-09-30,0.0372034399652687
per,mispricing_perf,monthly,vw_cap,1,82,26,2019-10-31,-0.030116471630244
per,mispricing_perf,monthly,vw_cap,1,87,28,2019-11-30,0.0344081574074776
per,mispricing_perf,monthly,vw_cap,1,88,26,2019-12-31,0.0418244191867864
per,mispricing_perf,monthly,vw_cap,1,91,27,2020-01-31,0.0524896264659652
per,mispricing_perf,monthly,vw_cap,1,82,24,2020-02-29,0.0286390799941423
per,mispricing_perf,monthly,vw_cap,1,88,24,2020-03-31,0.165834010698351
per,mispricing_perf,monthly,vw_cap,1,84,24,2020-04-30,-0.0206502532272451
per,mispricing_perf,monthly,vw_cap,1,84,26,2020-05-31,0.0201781915586469
per,mispricing_perf,monthly,vw_cap,1,84,28,2020-06-30,-0.0621730542125075
per,mispricing_perf,monthly,vw_cap,1,89,31,2020-07-31,0.0617458421920405
per,mispricing_perf,monthly,vw_cap,1,91,39,2020-08-31,-0.0115772086454731
per,mispricing_perf,monthly,vw_cap,1,89,38,2020-09-30,-0.038521730840207
per,mispricing_perf,monthly,vw_cap,1,80,36,2020-10-31,0.0350827408522011
per,mispricing_perf,monthly,vw_cap,1,85,29,2020-11-30,-0.119048923484884
per,mispricing_perf,monthly,vw_cap,1,81,29,2020-12-31,0.00568534509218101
per,mispricing_perf,monthly,vw_cap,1,76,26,2021-01-31,0.0527730001313175
per,mispricing_perf,monthly,vw_cap,1,79,25,2021-02-28,0.0677180399741214
per,mispricing_perf,monthly,vw_cap,1,85,28,2021-03-31,-0.0131230371504497
per,mispricing_perf,monthly,vw_cap,1,87,26,2021-04-30,0.0597025438545781
per,mispricing_perf,monthly,vw_cap,1,88,33,2021-05-31,-0.118740734960718
per,mispricing_perf,monthly,vw_cap,1,82,33,2021-06-30,0.0417166306572519
per,mispricing_perf,monthly,vw_cap,1,81,32,2021-07-31,-0.0208661700464673
per,mispricing_perf,monthly,vw_cap,1,80,34,2021-08-31,-0.0281191662391413
per,mispricing_perf,monthly,vw_cap,1,81,35,2021-09-30,-0.0173347947146013
per,mispricing_perf,monthly,vw_cap,1,66,31,2021-10-31,0.0384848592840052
per,mispricing_perf,monthly,vw_cap,1,66,29,2021-11-30,0.245447856376147
per,mispricing_perf,monthly,vw_cap,1,77,37,2021-12-31,0.112647271409535
per,mispricing_perf,monthly,vw_cap,1,72,36,2022-01-31,0.0680047506606896
per,mispricing_perf,monthly,vw_cap,1,63,31,2022-02-28,0.0248500675478284
per,mispricing_perf,monthly,vw_cap,1,63,30,2022-03-31,-0.0959801552531112
per,mispricing_perf,monthly,vw_cap,1,65,32,2022-04-30,-0.00758814036893196
per,mispricing_perf,monthly,vw_cap,1,73,30,2022-05-31,-0.108528402783744
per,mispricing_perf,monthly,vw_cap,1,51,23,2022-06-30,0.0283887766474504
per,mispricing_perf,monthly,vw_cap,1,51,25,2022-07-31,0.0646283577719787
per,mispricing_perf,monthly,vw_cap,1,72,36,2022-08-31,0.0541842247539012
per,mispricing_perf,monthly,vw_cap,1,73,35,2022-09-30,0.0130877183855847
per,mispricing_perf,monthly,vw_cap,1,75,37,2022-10-31,-0.0563882603172819
per,mispricing_perf,monthly,vw_cap,1,66,29,2022-11-30,0.0436595315799509
per,mispricing_perf,monthly,vw_cap,1,74,37,2022-12-31,0.00569279379349951
per,mispricing_perf,monthly,vw_cap,1,66,26,2023-01-31,0.0213050547427382
per,mispricing_perf,monthly,vw_cap,1,67,32,2023-02-28,0.0016483378541157
per,mispricing_perf,monthly,vw_cap,1,76,29,2023-03-31,-0.00489138925190267
per,mispricing_perf,monthly,vw_cap,1,69,34,2023-04-30,0.0217097314702112
per,mispricing_perf,monthly,vw_cap,1,80,39,2023-05-31,0.0116096988221276
per,mispricing_perf,monthly,vw_cap,1,72,27,2023-06-30,-0.0786015161529041
per,mispricing_perf,monthly,vw_cap,1,81,24,2023-07-31,0.0468176647959738
per,mispricing_perf,monthly,vw_cap,1,70,18,2023-08-31,0.0238843874759245
per,mispricing_perf,monthly,vw_cap,1,81,18,2023-09-30,0.0307071668602632
per,mispricing_perf,monthly,vw_cap,1,77,20,2023-10-31,0.0865280046871261
per,mispricing_perf,monthly,vw_cap,1,71,22,2023-11-30,-0.0118257029131163
per,mispricing_perf,monthly,vw_cap,1,70,22,2023-12-31,0.0287375912026288
per,mispricing_perf,monthly,vw_cap,1,67,23,2024-01-31,0.0580027180381468
per,mispricing_perf,monthly,vw_cap,1,77,26,2024-02-29,-0.0403989920591474
per,mispricing_perf,monthly,vw_cap,1,78,25,2024-03-31,0.0294990293965573
per,mispricing_perf,monthly,vw_cap,1,83,24,2024-04-30,0.0156378704082727
per,mispricing_perf,monthly,vw_cap,1,81,28,2024-05-31,0.0246149483325502
per,mispricing_perf,monthly,vw_cap,1,83,36,2024-06-30,-0.00483444026286985
per,mispricing_perf,monthly,vw_cap,1,82,33,2024-07-31,-0.0180042948220747
per,mispricing_perf,monthly,vw_cap,1,69,22,2024-08-31,-0.0238932744716033
per,mispricing_perf,monthly,vw_cap,1,80,22,2024-09-30,-0.0321877703751791
per,mispricing_perf,monthly,vw_cap,1,77,22,2024-10-31,0.0205700250933865
per,mispricing_perf,monthly,vw_cap,1,72,22,2024-11-30,-0.0154539836990999
per,mispricing_perf,monthly,vw_cap,1,72,11,2024-12-31,0.036946553193439
per,ncoa_gr1a,monthly,vw_cap,-1,33,5,2007-03-31,-0.0205717678446714
per,ncoa_gr1a,monthly,vw_cap,-1,34,5,2007-04-30,-0.0196866166550627
per,ncoa_gr1a,monthly,vw_cap,-1,35,8,2007-05-31,0.0724939023333786
per,ncoa_gr1a,monthly,vw_cap,-1,37,8,2007-06-30,-0.0787220845586852
per,ncoa_gr1a,monthly,vw_cap,-1,39,8,2007-07-31,-0.000272313972831999
per,ncoa_gr1a,monthly,vw_cap,-1,36,11,2007-08-31,0.0347527935094023
per,ncoa_gr1a,monthly,vw_cap,-1,35,11,2007-09-30,0.0167397570017735
per,ncoa_gr1a,monthly,vw_cap,-1,23,11,2007-10-31,0.057962313645636
per,ncoa_gr1a,monthly,vw_cap,-1,30,13,2007-11-30,0.0315371450871626
per,ncoa_gr1a,monthly,vw_cap,-1,30,12,2007-12-31,-0.0153029790316648
per,ncoa_gr1a,monthly,vw_cap,-1,32,12,2008-01-31,0.105514969350993
per,ncoa_gr1a,monthly,vw_cap,-1,30,15,2008-02-29,0.0239773113793282
per,ncoa_gr1a,monthly,vw_cap,-1,32,15,2008-03-31,-0.0233392248635277
per,ncoa_gr1a,monthly,vw_cap,-1,33,16,2008-04-30,0.0880192866538047
per,ncoa_gr1a,monthly,vw_cap,-1,32,10,2008-05-31,-0.0155450659946754
per,ncoa_gr1a,monthly,vw_cap,-1,33,10,2008-06-30,-0.0294808845220922
per,ncoa_gr1a,monthly,vw_cap,-1,33,11,2008-07-31,0.0695869620614806
per,ncoa_gr1a,monthly,vw_cap,-1,36,17,2008-08-31,0.0226391940819866
per,ncoa_gr1a,monthly,vw_cap,-1,34,17,2008-09-30,-0.0848419020730461
per,ncoa_gr1a,monthly,vw_cap,-1,38,18,2008-10-31,-0.0650365897630271
per,ncoa_gr1a,monthly,vw_cap,-1,36,16,2008-11-30,-0.290133588456605
per,ncoa_gr1a,monthly,vw_cap,-1,34,16,2008-12-31,-0.0761962429950567
per,ncoa_gr1a,monthly,vw_cap,-1,32,15,2009-01-31,0.0669890074117917
per,ncoa_gr1a,monthly,vw_cap,-1,37,17,2009-02-28,0.148856106215854
per,ncoa_gr1a,monthly,vw_cap,-1,40,18,2009-03-31,0.139290276501407
per,ncoa_gr1a,monthly,vw_cap,-1,38,16,2009-04-30,-0.112481872871051
per,ncoa_gr1a,monthly,vw_cap,-1,34,10,2009-05-31,0.0245385610409541
per,ncoa_gr1a,monthly,vw_cap,-1,31,10,2009-06-30,-0.0519720028537673
per,ncoa_gr1a,monthly,vw_cap,-1,32,11,2009-07-31,-0.0456280119082758
per,ncoa_gr1a,monthly,vw_cap,-1,32,12,2009-08-31,0.0133596675648673
per,ncoa_gr1a,monthly,vw_cap,-1,35,11,2009-09-30,-0.135889540532003
per,ncoa_gr1a,monthly,vw_cap,-1,40,9,2009-10-31,0.0184167360573146
per,ncoa_gr1a,monthly,vw_cap,-1,38,10,2009-11-30,0.111954677247917
per,ncoa_gr1a,monthly,vw_cap,-1,38,13,2009-12-31,-0.15277711257557
per,ncoa_gr1a,monthly,vw_cap,-1,42,12,2010-01-31,-0.0594997124698001
per,ncoa_gr1a,monthly,vw_cap,-1,35,16,2010-02-28,-0.0837492260872302
per,ncoa_gr1a,monthly,vw_cap,-1,36,14,2010-03-31,0.0511737348899844
per,ncoa_gr1a,monthly,vw_cap,-1,35,15,2010-04-30,0.0121974843768345
per,ncoa_gr1a,monthly,vw_cap,-1,41,15,2010-05-31,-0.112236747660337
per,ncoa_gr1a,monthly,vw_cap,-1,40,13,2010-06-30,-0.0794564441736656
per,ncoa_gr1a,monthly,vw_cap,-1,38,12,2010-07-31,0.0329463318078007
per,ncoa_gr1a,monthly,vw_cap,-1,39,14,2010-08-31,-0.0435631537246598
per,ncoa_gr1a,monthly,vw_cap,-1,41,16,2010-09-30,0.0772916448654205
per,ncoa_gr1a,monthly,vw_cap,-1,42,16,2010-10-31,-0.0202406430680675
per,ncoa_gr1a,monthly,vw_cap,-1,43,15,2010-11-30,0.0999650221380879
per,ncoa_gr1a,monthly,vw_cap,-1,44,15,2010-12-31,0.152254217853269
per,ncoa_gr1a,monthly,vw_cap,-1,45,16,2011-01-31,0.0775307308822286
per,ncoa_gr1a,monthly,vw_cap,-1,38,13,2011-02-28,-0.0151572197648513
per,ncoa_gr1a,monthly,vw_cap,-1,39,15,2011-03-31,0.0098631982666722
per,ncoa_gr1a,monthly,vw_cap,-1,37,15,2011-04-30,0.0571889578474912
per,ncoa_gr1a,monthly,vw_cap,-1,33,12,2011-05-31,-0.010554162171624
per,ncoa_gr1a,monthly,vw_cap,-1,35,14,2011-06-30,0.0163042298336037
per,ncoa_gr1a,monthly,vw_cap,-1,34,14,2011-07-31,0.0629267986469653
per,ncoa_gr1a,monthly,vw_cap,-1,35,14,2011-08-31,-0.128355915816891
per,ncoa_gr1a,monthly,vw_cap,-1,36,14,2011-09-30,0.0637555343218718
per,ncoa_gr1a,monthly,vw_cap,-1,35,11,2011-10-31,0.0297890577674789
per,ncoa_gr1a,monthly,vw_cap,-1,40,13,2011-11-30,0.00742906724343067
per,ncoa_gr1a,monthly,vw_cap,-1,43,14,2011-12-31,0.00398557690398371
per,ncoa_gr1a,monthly,vw_cap,-1,45,14,2012-01-31,-0.0666921819458786
per,ncoa_gr1a,monthly,vw_cap,-1,44,18,2012-02-29,0.0240087722215304
per,ncoa_gr1a,monthly,vw_cap,-1,42,19,2012-03-31,-0.00970577849264967
per,ncoa_gr1a,monthly,vw_cap,-1,39,14,2012-04-30,-0.0349631633253581
per,ncoa_gr1a,monthly,vw_cap,-1,45,13,2012-05-31,0.0142507315488949
per,ncoa_gr1a,monthly,vw_cap,-1,43,12,2012-06-30,0.00410777830702727
per,ncoa_gr1a,monthly,vw_cap,-1,41,13,2012-07-31,0.0439330531420315
per,ncoa_gr1a,monthly,vw_cap,-1,43,14,2012-08-31,0.0355834394331526
per,ncoa_gr1a,monthly,vw_cap,-1,49,15,2012-09-30,-0.000554134537278456
per,ncoa_gr1a,monthly,vw_cap,-1,47,14,2012-10-31,0.0269208496521302
per,ncoa_gr1a,monthly,vw_cap,-1,41,16,2012-11-30,0.0148836889047505
per,ncoa_gr1a,monthly,vw_cap,-1,41,17,2012-12-31,-0.0191941428565072
per,ncoa_gr1a,monthly,vw_cap,-1,39,15,2013-01-31,0.110284261189107
per,ncoa_gr1a,monthly,vw_cap,-1,35,13,2013-02-28,-0.00381297054689436
per,ncoa_gr1a,monthly,vw_cap,-1,34,14,2013-03-31,-0.067024181238394
per,ncoa_gr1a,monthly,vw_cap,-1,33,16,2013-04-30,0.0457995079170053
per,ncoa_gr1a,monthly,vw_cap,-1,37,13,2013-05-31,-0.0127192520982158
per,ncoa_gr1a,monthly,vw_cap,-1,36,12,2013-06-30,0.0706105777132993
per,ncoa_gr1a,monthly,vw_cap,-1,31,10,2013-07-31,-0.0133012633885631
per,ncoa_gr1a,monthly,vw_cap,-1,36,13,2013-08-31,0.0312822025312547
per,ncoa_gr1a,monthly,vw_cap,-1,41,16,2013-09-30,-6.81248805362716e-6
per,ncoa_gr1a,monthly,vw_cap,-1,40,17,2013-10-31,-0.0126777502988083
per,ncoa_gr1a,monthly,vw_cap,-1,36,16,2013-11-30,0.0291544315614402
per,ncoa_gr1a,monthly,vw_cap,-1,36,15,2013-12-31,0.0390556821574452
per,ncoa_gr1a,monthly,vw_cap,-1,33,11,2014-01-31,0.00404009734289836
per,ncoa_gr1a,monthly,vw_cap,-1,33,12,2014-02-28,0.00740756021425211
per,ncoa_gr1a,monthly,vw_cap,-1,36,14,2014-03-31,0.0392456996571444
per,ncoa_gr1a,monthly,vw_cap,-1,41,14,2014-04-30,-0.0474011442782015
per,ncoa_gr1a,monthly,vw_cap,-1,41,13,2014-05-31,0.023138404283441
per,ncoa_gr1a,monthly,vw_cap,-1,44,14,2014-06-30,-0.0267352265082622
per,ncoa_gr1a,monthly,vw_cap,-1,42,13,2014-07-31,-0.0317973977450559
per,ncoa_gr1a,monthly,vw_cap,-1,38,11,2014-08-31,0.0388630332138251
per,ncoa_gr1a,monthly,vw_cap,-1,38,13,2014-09-30,-0.0373310237206109
per,ncoa_gr1a,monthly,vw_cap,-1,33,13,2014-10-31,0.031934880002068
per,ncoa_gr1a,monthly,vw_cap,-1,44,11,2014-11-30,0.0023223100071377
per,ncoa_gr1a,monthly,vw_cap,-1,42,12,2014-12-31,0.0169874431239655
per,ncoa_gr1a,monthly,vw_cap,-1,38,12,2015-01-31,0.0522956208038285
per,ncoa_gr1a,monthly,vw_cap,-1,30,10,2015-02-28,0.0200018274892313
per,ncoa_gr1a,monthly,vw_cap,-1,29,9,2015-03-31,-0.0177477577544908
per,ncoa_gr1a,monthly,vw_cap,-1,30,10,2015-04-30,-0.102631866647452
per,ncoa_gr1a,monthly,vw_cap,-1,38,7,2015-05-31,0.000688280552453197
per,ncoa_gr1a,monthly,vw_cap,-1,32,7,2015-06-30,-0.0195213135918312
per,ncoa_gr1a,monthly,vw_cap,-1,34,8,2015-07-31,0.0749157698386052
per,ncoa_gr1a,monthly,vw_cap,-1,38,7,2015-08-31,0.0132225513582402
per,ncoa_gr1a,monthly,vw_cap,-1,38,7,2015-09-30,0.0601150140688615
per,ncoa_gr1a,monthly,vw_cap,-1,33,10,2015-10-31,-0.0663085832396501
per,ncoa_gr1a,monthly,vw_cap,-1,24,5,2015-11-30,0.00733469345265305
per,ncoa_gr1a,monthly,vw_cap,-1,23,5,2015-12-31,0.0887653249721697
per,ncoa_gr1a,monthly,vw_cap,-1,22,6,2016-01-31,-0.0306824062902311
per,ncoa_gr1a,monthly,vw_cap,-1,28,7,2016-02-29,-0.0625908122598444
per,ncoa_gr1a,monthly,vw_cap,-1,40,14,2016-03-31,-0.0737430637907399
per,ncoa_gr1a,monthly,vw_cap,-1,41,14,2016-04-30,-0.0123443376865209
per,ncoa_gr1a,monthly,vw_cap,-1,38,15,2016-05-31,0.0521684921665899
per,ncoa_gr1a,monthly,vw_cap,-1,40,17,2016-06-30,-0.0237109572617146
per,ncoa_gr1a,monthly,vw_cap,-1,30,7,2016-07-31,0.0464455352740234
per,ncoa_gr1a,monthly,vw_cap,-1,38,10,2016-08-31,0.0202686767932461
per,ncoa_gr1a,monthly,vw_cap,-1,38,10,2016-09-30,-0.0290272211756683
per,ncoa_gr1a,monthly,vw_cap,-1,36,9,2016-10-31,0.0457295495406688
per,ncoa_gr1a,monthly,vw_cap,-1,38,12,2016-11-30,-0.0942862737087317
per,ncoa_gr1a,monthly,vw_cap,-1,35,14,2016-12-31,0.0532735563817383
per,ncoa_gr1a,monthly,vw_cap,-1,34,14,2017-01-31,-0.0772263019361133
per,ncoa_gr1a,monthly,vw_cap,-1,38,16,2017-02-28,0.0248957944995147
per,ncoa_gr1a,monthly,vw_cap,-1,41,17,2017-03-31,0.0391261334432174
per,ncoa_gr1a,monthly,vw_cap,-1,42,18,2017-04-30,-0.00442221984192964
per,ncoa_gr1a,monthly,vw_cap,-1,29,12,2017-05-31,-0.0457895222286715
per,ncoa_gr1a,monthly,vw_cap,-1,30,12,2017-06-30,0.0322867260992168
per,ncoa_gr1a,monthly,vw_cap,-1,27,11,2017-07-31,0.0238917756294021
per,ncoa_gr1a,monthly,vw_cap,-1,24,11,2017-08-31,0.0345007562216257
per,ncoa_gr1a,monthly,vw_cap,-1,36,12,2017-09-30,-0.0562627021416976
per,ncoa_gr1a,monthly,vw_cap,-1,38,14,2017-10-31,0.0297183143399729
per,ncoa_gr1a,monthly,vw_cap,-1,41,20,2017-11-30,0.00510562345844927
per,ncoa_gr1a,monthly,vw_cap,-1,37,17,2017-12-31,0.0285069210826918
per,ncoa_gr1a,monthly,vw_cap,-1,40,19,2018-01-31,-0.0022163994463698
per,ncoa_gr1a,monthly,vw_cap,-1,37,18,2018-02-28,0.0493153979366013
per,ncoa_gr1a,monthly,vw_cap,-1,35,13,2018-03-31,-0.0165057415761496
per,ncoa_gr1a,monthly,vw_cap,-1,39,14,2018-04-30,-0.0207934965382702
per,ncoa_gr1a,monthly,vw_cap,-1,52,12,2018-05-31,0.00239321007931667
per,ncoa_gr1a,monthly,vw_cap,-1,52,14,2018-06-30,-0.0704997708274325
per,ncoa_gr1a,monthly,vw_cap,-1,61,20,2018-07-31,0.0620531595798869
per,ncoa_gr1a,monthly,vw_cap,-1,66,20,2018-08-31,-0.0542646921383715
per,ncoa_gr1a,monthly,vw_cap,-1,66,20,2018-09-30,0.0277040001221278
per,ncoa_gr1a,monthly,vw_cap,-1,66,20,2018-10-31,-0.0234692640060428
per,ncoa_gr1a,monthly,vw_cap,-1,64,19,2018-11-30,0.0230869426400517
per,ncoa_gr1a,monthly,vw_cap,-1,63,18,2018-12-31,0.0686135095356588
per,ncoa_gr1a,monthly,vw_cap,-1,66,21,2019-01-31,-0.0584619391415774
per,ncoa_gr1a,monthly,vw_cap,-1,42,17,2019-02-28,-0.0562259897331411
per,ncoa_gr1a,monthly,vw_cap,-1,57,24,2019-03-31,0.0221859125588529
per,ncoa_gr1a,monthly,vw_cap,-1,57,24,2019-04-30,-0.0488187095433224
per,ncoa_gr1a,monthly,vw_cap,-1,64,31,2019-05-31,0.0319974256810255
per,ncoa_gr1a,monthly,vw_cap,-1,64,31,2019-06-30,-0.0242290396139513
per,ncoa_gr1a,monthly,vw_cap,-1,46,16,2019-07-31,-0.0236322497881006
per,ncoa_gr1a,monthly,vw_cap,-1,48,17,2019-08-31,0.017875433612342
per,ncoa_gr1a,monthly,vw_cap,-1,48,17,2019-09-30,0.0268812431087771
per,ncoa_gr1a,monthly,vw_cap,-1,48,17,2019-10-31,0.00865227839872561
per,ncoa_gr1a,monthly,vw_cap,-1,51,13,2019-11-30,0.0576941627840361
per,ncoa_gr1a,monthly,vw_cap,-1,48,15,2019-12-31,-0.00916156437328947
per,ncoa_gr1a,monthly,vw_cap,-1,48,15,2020-01-31,-0.0155979953933023
per,ncoa_gr1a,monthly,vw_cap,-1,56,20,2020-02-29,-0.0588442701106139
per,ncoa_gr1a,monthly,vw_cap,-1,55,19,2020-03-31,-0.106553176106105
per,ncoa_gr1a,monthly,vw_cap,-1,53,17,2020-04-30,0.0117192279746403
per,ncoa_gr1a,monthly,vw_cap,-1,54,23,2020-05-31,0.0199569866662354
per,ncoa_gr1a,monthly,vw_cap,-1,55,23,2020-06-30,-0.00928937502393454
per,ncoa_gr1a,monthly,vw_cap,-1,55,23,2020-07-31,0.0000484060113895752
per,ncoa_gr1a,monthly,vw_cap,-1,56,23,2020-08-31,-0.0552412934312036
per,ncoa_gr1a,monthly,vw_cap,-1,55,23,2020-09-30,-0.0186860496522179
per,ncoa_gr1a,monthly,vw_cap,-1,53,20,2020-10-31,0.00784287212875404
per,ncoa_gr1a,monthly,vw_cap,-1,61,23,2020-11-30,-0.0190534813252736
per,ncoa_gr1a,monthly,vw_cap,-1,63,28,2020-12-31,-0.0248042769093284
per,ncoa_gr1a,monthly,vw_cap,-1,63,28,2021-01-31,0.0165953258411241
per,ncoa_gr1a,monthly,vw_cap,-1,64,31,2021-02-28,-0.163353540546785
per,ncoa_gr1a,monthly,vw_cap,-1,60,27,2021-03-31,0.0677372113025528
per,ncoa_gr1a,monthly,vw_cap,-1,60,27,2021-04-30,-0.0348056461639705
per,ncoa_gr1a,monthly,vw_cap,-1,59,25,2021-05-31,-0.0165759107383534
per,ncoa_gr1a,monthly,vw_cap,-1,59,25,2021-06-30,0.116034973859582
per,ncoa_gr1a,monthly,vw_cap,-1,61,27,2021-07-31,0.0127556057861005
per,ncoa_gr1a,monthly,vw_cap,-1,58,24,2021-08-31,-0.0604991017283619
per,ncoa_gr1a,monthly,vw_cap,-1,56,22,2021-09-30,-0.00300388995795575
per,ncoa_gr1a,monthly,vw_cap,-1,58,24,2021-10-31,-0.0839734739639104
per,ncoa_gr1a,monthly,vw_cap,-1,63,19,2021-11-30,0.0193611815687667
per,ncoa_gr1a,monthly,vw_cap,-1,50,19,2021-12-31,0.0514058024263189
per,ncoa_gr1a,monthly,vw_cap,-1,50,19,2022-01-31,-0.0509776321170711
per,ncoa_gr1a,monthly,vw_cap,-1,50,20,2022-02-28,-0.143664055691783
per,ncoa_gr1a,monthly,vw_cap,-1,45,13,2022-03-31,-0.0377052540034314
per,ncoa_gr1a,monthly,vw_cap,-1,45,13,2022-04-30,-0.0120325375945198
per,ncoa_gr1a,monthly,vw_cap,-1,52,23,2022-05-31,0.163022972575583
per,ncoa_gr1a,monthly,vw_cap,-1,53,24,2022-06-30,0.0554361547923866
per,ncoa_gr1a,monthly,vw_cap,-1,53,24,2022-07-31,0.0326973427379869
per,ncoa_gr1a,monthly,vw_cap,-1,59,24,2022-08-31,0.0347444510057222
per,ncoa_gr1a,monthly,vw_cap,-1,59,24,2022-09-30,0.00409752264951742
per,ncoa_gr1a,monthly,vw_cap,-1,59,24,2022-10-31,0.0545554120266049
per,ncoa_gr1a,monthly,vw_cap,-1,53,25,2022-11-30,-0.192577894611853
per,ncoa_gr1a,monthly,vw_cap,-1,50,23,2022-12-31,0.016709508731192
per,ncoa_gr1a,monthly,vw_cap,-1,55,23,2023-01-31,-0.0736635856135881
per,ncoa_gr1a,monthly,vw_cap,-1,44,20,2023-02-28,-0.0690866504700071
per,ncoa_gr1a,monthly,vw_cap,-1,44,20,2023-03-31,0.0225593040488541
per,ncoa_gr1a,monthly,vw_cap,-1,44,20,2023-04-30,-0.0777825218719981
per,ncoa_gr1a,monthly,vw_cap,-1,39,19,2023-05-31,-0.0239362054389925
per,ncoa_gr1a,monthly,vw_cap,-1,39,19,2023-06-30,0.0229629539325055
per,ncoa_gr1a,monthly,vw_cap,-1,39,19,2023-07-31,-0.101101132750541
per,ncoa_gr1a,monthly,vw_cap,-1,42,18,2023-08-31,-0.0339893520492906
per,ncoa_gr1a,monthly,vw_cap,-1,42,18,2023-09-30,-0.00461490101377631
per,ncoa_gr1a,monthly,vw_cap,-1,37,18,2023-10-31,-0.0826341023155537
per,ncoa_gr1a,monthly,vw_cap,-1,48,21,2023-11-30,-0.0451393238511467
